login_id,customer_id,login_ts,channel,ip_country,is_success,is_unusual_device,is_unusual_location,is_flagged_suspicious
L503142,C100774,2025-10-19 10:04:33,mobile,DE,True,False,False,False
L503143,C100775,2025-11-02 20:52:42,mobile,US,True,False,False,False
L503144,C100775,2025-12-10 07:24:47,web,US,True,False,False,False
L503145,C100776,2025-11-28 12:51:27,mobile,US,True,False,False,False
L503146,C100776,2025-11-12 15:01:26,web,US,True,False,False,False
L503147,C100776,2025-11-15 22:23:52,mobile,US,True,False,False,False
L503148,C100776,2025-10-28 15:34:03,web,US,True,False,False,False
L503149,C100776,2025-12-14 06:32:21,mobile,US,True,False,False,False
L503150,C100777,2025-11-26 10:08:35,mobile,US,True,False,False,False
L503151,C100777,2025-12-03 06:39:10,mobile,US,True,False,False,False
L503152,C100777,2025-11-11 10:55:32,web,US,True,False,False,False
L503153,C100777,2025-10-29 14:34:14,web,US,True,False,False,False
L503154,C100778,2025-11-21 11:50:08,web,US,True,False,False,False
L503155,C100778,2025-12-03 10:10:02,mobile,US,True,False,False,False
L503156,C100778,2025-11-21 13:46:52,web,US,True,False,False,False
L503157,C100778,2025-11-10 13:34:43,web,US,True,False,False,False
L503158,C100778,2025-11-27 10:52:50,mobile,US,True,False,False,False
L503159,C100778,2025-11-08 12:31:30,mobile,US,True,False,False,False
L503160,C100779,2025-11-02 13:55:42,api,US,True,False,False,False
L503161,C100779,2025-12-02 08:59:28,mobile,US,True,False,False,False
L503162,C100779,2025-12-06 18:45:55,mobile,US,True,False,False,False
L503163,C100780,2025-11-14 22:04:05,web,IN,True,False,False,False
L503164,C100780,2025-10-26 13:27:42,web,IN,True,False,False,False
L503165,C100781,2025-11-28 21:52:34,web,US,True,False,False,False
L503166,C100781,2025-10-27 16:06:12,web,US,True,False,False,False
L503167,C100781,2025-10-22 16:39:40,web,US,True,False,False,False
L503168,C100781,2025-10-28 10:31:30,web,US,True,False,False,False
L503169,C100781,2025-10-17 20:34:41,mobile,US,True,False,False,False
L503170,C100782,2025-12-10 19:32:59,api,IN,True,False,False,False
L503171,C100782,2025-11-10 15:34:51,mobile,IN,True,False,False,False
L503172,C100782,2025-12-01 09:54:03,web,IN,True,False,False,False
L503173,C100782,2025-11-28 18:06:52,web,IN,True,False,False,False
L503174,C100782,2025-11-14 10:42:07,web,IN,True,False,False,False
L503175,C100783,2025-10-28 18:46:01,web,US,True,False,False,False
L503176,C100783,2025-12-13 06:53:51,web,US,True,False,False,False
L503177,C100784,2025-11-24 21:40:53,mobile,ES,True,False,False,False
L503178,C100784,2025-10-17 16:49:20,web,ES,True,False,False,False
L503179,C100785,2025-10-15 07:30:06,web,US,True,False,False,False
L503180,C100785,2025-11-14 15:57:22,web,US,True,False,False,False
L503181,C100785,2025-11-10 12:02:05,web,US,True,False,False,False
L503182,C100785,2025-12-04 07:51:44,web,US,True,False,False,False
L503183,C100785,2025-12-12 11:17:18,web,US,True,False,False,False
L503184,C100785,2025-11-17 17:23:40,mobile,US,True,False,False,False
L503185,C100786,2025-12-08 13:28:27,web,IN,True,False,False,False
L503186,C100786,2025-11-28 20:22:33,mobile,IN,True,False,False,False
L503187,C100786,2025-11-27 11:30:11,web,IN,True,False,False,False
L503188,C100786,2025-11-04 08:15:22,web,IN,True,False,False,False
L503189,C100787,2025-10-22 17:36:20,web,US,True,False,False,False
L503190,C100787,2025-11-18 19:13:34,web,US,True,False,False,False
L503191,C100787,2025-11-15 17:41:26,mobile,US,True,False,False,False
L503192,C100788,2025-11-10 18:41:13,mobile,US,True,False,False,False
L503193,C100788,2025-11-01 09:46:15,mobile,US,True,False,False,False
L503194,C100788,2025-10-30 15:17:02,mobile,US,True,False,False,False
L503195,C100788,2025-12-04 14:28:07,mobile,US,True,False,False,False
L503196,C100789,2025-11-09 22:03:42,mobile,IN,True,False,False,False
L503197,C100789,2025-11-25 22:43:50,mobile,IN,True,False,False,False
L503198,C100790,2025-11-16 17:48:06,mobile,US,True,False,False,False
L503199,C100790,2025-11-26 09:06:12,web,US,True,False,False,False
L503200,C100790,2025-12-12 21:39:58,web,US,True,False,False,False
L503201,C100791,2025-12-14 11:44:44,web,IN,True,False,False,False
L503202,C100791,2025-11-22 17:28:34,web,IN,True,False,False,False
L503203,C100791,2025-12-12 21:38:43,mobile,IN,True,False,False,False
L503204,C100791,2025-12-08 17:04:40,mobile,IN,True,False,False,False
L503205,C100791,2025-11-28 21:12:48,mobile,IN,True,False,False,False
L503206,C100791,2025-11-08 14:19:55,mobile,IN,True,False,False,False
L503207,C100792,2025-11-07 11:05:42,web,US,True,False,False,False
L503208,C100792,2025-11-19 14:24:09,web,US,True,False,False,False
L503209,C100792,2025-11-14 13:56:57,mobile,US,True,False,False,False
L503210,C100792,2025-11-28 09:35:27,web,US,True,False,False,False
L503211,C100792,2025-10-22 15:34:40,web,US,True,False,False,False
L503212,C100792,2025-12-07 15:27:04,mobile,US,True,False,False,False
L503213,C100793,2025-11-21 21:16:12,web,US,True,False,False,False
L503214,C100793,2025-11-07 22:47:06,mobile,US,True,False,False,False
L503215,C100794,2025-11-24 14:08:25,mobile,MX,True,False,False,False
L503216,C100794,2025-12-12 12:30:47,api,MX,True,False,False,False
L503217,C100794,2025-10-22 21:20:19,web,MX,True,False,False,False
L503218,C100794,2025-11-24 12:44:00,web,MX,True,False,False,False
L503219,C100794,2025-10-18 20:07:49,web,MX,True,False,False,False
L503220,C100795,2025-10-22 18:47:18,web,IN,True,False,False,False
L503221,C100795,2025-10-26 14:12:37,mobile,IN,True,False,False,False
L503222,C100795,2025-10-17 22:58:51,mobile,IN,True,False,False,False
L503223,C100795,2025-11-14 22:08:34,mobile,IN,True,False,False,False
L503224,C100795,2025-11-01 16:16:42,api,IN,True,False,False,False
L503225,C100795,2025-11-05 15:29:51,web,IN,True,False,False,False
L503226,C100796,2025-12-03 17:53:42,web,IN,True,False,False,False
L503227,C100796,2025-11-02 07:19:40,mobile,IN,True,False,False,False
L503228,C100796,2025-11-18 19:58:30,web,IN,True,False,False,False
L503229,C100797,2025-11-10 20:52:35,web,US,True,False,False,False
L503230,C100797,2025-11-02 17:57:19,mobile,US,True,False,False,False
L503231,C100797,2025-10-19 08:53:30,mobile,US,True,False,False,False
L503232,C100798,2025-10-28 16:53:13,mobile,IN,True,False,False,False
L503233,C100798,2025-10-24 18:25:23,web,IN,True,False,False,False
L503234,C100798,2025-11-16 13:45:28,mobile,IN,True,False,False,False
L503235,C100798,2025-11-02 09:00:20,web,IN,True,False,False,False
L503236,C100798,2025-11-04 12:43:50,mobile,IN,True,False,False,False
L503237,C100798,2025-10-29 20:58:03,mobile,IN,True,False,False,False
L503238,C100799,2025-10-26 16:59:09,mobile,US,True,False,False,False
L503239,C100799,2025-12-08 20:45:55,mobile,US,True,False,False,False
L503240,C100799,2025-11-24 09:26:40,web,US,True,False,False,False
L503241,C100799,2025-11-20 22:27:44,web,US,True,False,False,False
L503242,C100799,2025-11-28 14:34:19,web,US,True,False,False,False
L503243,C100799,2025-10-24 08:30:53,web,US,True,False,False,False
L503244,C100800,2025-12-02 11:41:10,mobile,CA,True,False,False,False
L503245,C100800,2025-10-21 16:26:54,web,CA,True,False,False,False
L503246,C100800,2025-12-04 20:47:56,web,CA,True,False,False,False
L503247,C100800,2025-10-28 09:09:33,web,CA,True,False,False,False
L503248,C100800,2025-10-15 19:35:40,api,CA,True,False,False,False
L503249,C100801,2025-11-29 15:06:57,mobile,CA,True,False,False,False
L503250,C100801,2025-11-18 06:34:59,web,CA,True,False,False,False
L503251,C100801,2025-11-11 17:21:34,web,CA,True,False,False,False
L503252,C100801,2025-10-31 18:44:47,mobile,CA,True,False,False,False
L503253,C100801,2025-11-06 16:34:58,mobile,CA,True,False,False,False
L503254,C100801,2025-10-27 10:32:19,mobile,CA,True,False,False,False
L503255,C100802,2025-10-30 16:26:55,mobile,US,True,False,False,False
L503256,C100802,2025-12-03 21:08:23,web,US,True,False,False,False
L503257,C100803,2025-12-02 19:24:16,mobile,AU,True,False,False,False
L503258,C100803,2025-10-22 06:34:07,mobile,AU,True,False,False,False
L503259,C100803,2025-11-27 16:18:44,mobile,AU,True,False,False,False
L503260,C100804,2025-10-19 17:29:09,web,US,True,False,False,False
L503261,C100804,2025-10-20 08:41:19,mobile,US,True,False,False,False
L503262,C100805,2025-12-14 15:20:14,web,IN,True,False,False,False
L503263,C100805,2025-11-30 19:08:19,mobile,IN,True,False,False,False
L503264,C100805,2025-10-23 22:04:32,web,IN,True,False,False,False
L503265,C100805,2025-11-14 11:52:12,web,IN,True,False,False,False
L503266,C100805,2025-10-30 11:13:49,web,IN,True,False,False,False
L503267,C100806,2025-11-13 22:25:51,web,AU,True,False,False,False
L503268,C100806,2025-11-12 08:29:29,mobile,AU,True,False,False,False
L503269,C100806,2025-11-16 21:33:30,mobile,AU,True,False,False,False
L503270,C100807,2025-10-16 15:14:50,web,US,True,False,False,False
L503271,C100807,2025-12-04 10:25:51,mobile,US,True,False,False,False
L503272,C100807,2025-11-01 11:26:56,api,US,True,False,False,False
L503273,C100808,2025-12-05 16:52:00,web,US,True,False,False,False
L503274,C100808,2025-11-05 17:38:39,mobile,US,True,False,False,False
L503275,C100808,2025-10-27 06:30:54,web,US,True,False,False,False
L503276,C100808,2025-10-18 20:55:58,web,US,True,False,False,False
L503277,C100808,2025-11-16 16:29:10,mobile,US,True,False,False,False
L503278,C100808,2025-11-15 18:54:54,web,US,True,False,False,False
L503279,C100809,2025-10-18 22:19:07,mobile,US,True,False,False,False
L503280,C100809,2025-11-21 15:08:42,web,US,True,False,False,False
L503281,C100809,2025-11-11 18:41:47,web,US,True,False,False,False
L503282,C100809,2025-11-02 10:08:03,mobile,US,True,False,False,False
L503283,C100810,2025-11-24 18:00:43,mobile,US,True,False,False,False
L503284,C100810,2025-12-10 15:49:06,mobile,US,True,False,False,False
L503285,C100810,2025-11-12 06:11:37,mobile,US,True,False,False,False
L503286,C100810,2025-11-21 20:45:32,web,US,True,False,False,False
L503287,C100810,2025-11-21 15:17:57,mobile,US,True,False,False,False
L503288,C100811,2025-12-08 15:24:08,web,US,True,False,False,False
L503289,C100811,2025-11-15 16:30:16,web,US,True,False,False,False
L503290,C100811,2025-11-23 17:32:48,api,US,True,False,False,False
L503291,C100811,2025-12-06 20:24:04,mobile,US,True,False,False,False
L503292,C100811,2025-10-25 13:26:49,web,US,True,False,False,False
L503293,C100811,2025-11-18 14:13:35,web,US,True,False,False,False
L503294,C100812,2025-12-05 16:06:11,mobile,US,True,False,False,False
L503295,C100812,2025-11-09 09:24:36,web,US,True,False,False,False
L503296,C100812,2025-11-27 08:32:44,web,US,True,False,False,False
L503297,C100812,2025-12-05 21:42:09,mobile,US,True,False,False,False
L503298,C100812,2025-12-13 14:14:13,web,US,True,False,False,False
L503299,C100812,2025-10-31 12:22:28,web,US,True,False,False,False
L503300,C100813,2025-10-20 18:10:05,mobile,US,True,False,False,False
L503301,C100813,2025-11-08 19:23:31,mobile,US,True,False,False,False
L503302,C100813,2025-10-22 06:38:52,web,US,True,False,False,False
L503303,C100813,2025-11-03 12:26:01,mobile,US,True,False,False,False
L503304,C100813,2025-11-24 15:48:02,web,US,True,False,False,False
L503305,C100814,2025-11-17 20:35:45,web,BR,True,False,False,False
L503306,C100814,2025-12-03 13:56:06,mobile,BR,True,False,False,False
L503307,C100815,2025-11-28 06:56:05,mobile,FR,True,False,False,False
L503308,C100815,2025-11-10 16:10:21,web,FR,True,False,False,False
L503309,C100815,2025-10-19 08:40:42,mobile,FR,True,False,False,False
L503310,C100815,2025-11-20 15:24:01,web,FR,True,False,False,False
L503311,C100815,2025-12-04 08:54:11,api,FR,True,False,False,False
L503312,C100816,2025-11-17 07:22:56,web,MX,True,False,False,False
L503313,C100816,2025-10-24 10:37:57,web,MX,True,False,False,False
L503314,C100816,2025-11-14 06:46:04,api,MX,True,False,False,False
L503315,C100816,2025-10-28 14:14:54,mobile,MX,True,False,False,False
L503316,C100816,2025-10-18 09:07:37,web,MX,True,False,False,False
L503317,C100816,2025-11-04 15:43:10,mobile,MX,True,False,False,False
L503318,C100817,2025-12-15 09:56:02,web,FR,True,False,False,False
L503319,C100817,2025-11-11 17:03:01,web,FR,True,False,False,False
L503320,C100818,2025-12-14 11:37:44,web,BR,True,False,False,False
L503321,C100818,2025-11-27 13:44:31,mobile,BR,True,False,False,False
L503322,C100818,2025-11-24 18:40:19,mobile,BR,True,False,False,False
L503323,C100818,2025-11-22 08:26:01,mobile,BR,True,False,False,False
L503324,C100819,2025-10-16 06:29:18,mobile,UK,True,False,False,False
L503325,C100819,2025-11-04 13:27:36,mobile,UK,True,False,False,False
L503326,C100819,2025-11-25 12:26:21,api,UK,True,False,False,False
L503327,C100819,2025-12-04 16:20:43,mobile,UK,True,False,False,False
L503328,C100820,2025-10-15 15:47:51,mobile,ES,True,False,False,False
L503329,C100820,2025-12-13 20:29:56,web,ES,True,False,False,False
L503330,C100820,2025-11-26 10:30:29,mobile,ES,True,False,False,False
L503331,C100821,2025-10-19 13:45:12,web,IN,True,False,False,False
L503332,C100821,2025-10-27 15:30:45,web,IN,True,False,False,False
L503333,C100821,2025-11-02 22:31:13,mobile,IN,True,False,False,False
L503334,C100822,2025-10-29 15:52:25,web,US,True,False,False,False
L503335,C100822,2025-11-17 06:34:56,web,US,True,False,False,False
L503336,C100822,2025-10-25 07:05:10,api,US,True,False,False,False
L503337,C100822,2025-11-01 21:40:49,mobile,US,True,False,False,False
L503338,C100822,2025-10-22 17:17:32,web,US,True,False,False,False
L503339,C100823,2025-10-30 09:54:34,web,AU,True,False,False,False
L503340,C100823,2025-11-18 22:10:34,web,AU,True,False,False,False
L503341,C100823,2025-10-15 08:35:00,mobile,AU,True,False,False,False
L503342,C100824,2025-11-05 08:29:07,web,US,True,False,False,False
L503343,C100824,2025-10-19 10:45:43,mobile,US,True,False,False,False
L503344,C100825,2025-11-29 08:34:16,mobile,AU,True,False,False,False
L503345,C100825,2025-10-27 19:22:43,web,AU,True,False,False,False
L503346,C100825,2025-10-19 20:44:33,mobile,AU,True,False,False,False
L503347,C100826,2025-11-16 22:00:13,web,US,True,False,False,False
L503348,C100826,2025-11-11 13:30:08,web,US,True,False,False,False
L503349,C100826,2025-11-27 15:25:43,web,US,True,False,False,False
L503350,C100826,2025-11-06 11:40:24,web,US,True,False,False,False
L503351,C100827,2025-12-10 09:15:33,mobile,US,True,False,False,False
L503352,C100827,2025-12-01 10:55:59,api,US,True,False,False,False
L503353,C100827,2025-12-13 22:42:40,web,US,True,False,False,False
L503354,C100827,2025-10-31 11:19:41,mobile,US,True,False,False,False
L503355,C100827,2025-11-06 07:59:41,web,US,True,False,False,False
L503356,C100827,2025-10-31 21:08:09,mobile,US,True,False,False,False
L503357,C100828,2025-11-11 12:55:47,web,MX,True,False,False,False
L503358,C100828,2025-12-06 22:20:41,web,MX,True,False,False,False
L503359,C100828,2025-12-15 11:13:25,mobile,MX,True,False,False,False
L503360,C100828,2025-11-22 15:37:26,mobile,MX,True,False,False,False
L503361,C100828,2025-11-02 20:15:36,web,MX,True,False,False,False
L503362,C100828,2025-11-13 07:13:38,mobile,MX,True,False,False,False
L503363,C100829,2025-11-03 22:23:04,api,US,True,False,False,False
L503364,C100829,2025-11-03 13:49:43,mobile,US,True,False,False,False
L503365,C100829,2025-11-02 09:24:29,mobile,US,True,False,False,False
L503366,C100830,2025-11-21 11:04:13,web,IN,True,False,False,False
L503367,C100830,2025-11-24 12:42:56,web,IN,True,False,False,False
L503368,C100831,2025-11-25 12:08:18,mobile,US,True,False,False,False
L503369,C100831,2025-10-28 21:41:13,api,US,True,False,False,False
L503370,C100831,2025-10-29 06:08:53,mobile,US,True,False,False,False
L503371,C100832,2025-10-20 08:16:31,mobile,IN,True,False,False,False
L503372,C100832,2025-11-28 10:55:24,web,IN,True,False,False,False
L503373,C100832,2025-12-15 22:52:36,web,IN,True,False,False,False
L503374,C100833,2025-11-16 07:50:56,mobile,US,True,False,False,False
L503375,C100833,2025-10-25 21:01:39,web,US,True,False,False,False
L503376,C100833,2025-12-05 20:07:59,mobile,US,True,False,False,False
L503377,C100833,2025-10-17 06:30:46,mobile,US,True,False,False,False
L503378,C100833,2025-12-02 20:08:50,web,US,True,False,False,False
L503379,C100833,2025-10-26 10:12:33,web,US,True,False,False,False
L503380,C100834,2025-12-04 12:31:38,api,UK,True,False,False,False
L503381,C100834,2025-11-05 15:51:25,mobile,UK,True,False,False,False
L503382,C100834,2025-11-19 16:41:31,web,UK,True,False,False,False
L503383,C100834,2025-10-21 07:36:33,mobile,UK,True,False,False,False
L503384,C100834,2025-10-31 15:53:47,web,UK,True,False,False,False
L503385,C100835,2025-12-02 15:56:16,mobile,IN,True,False,False,False
L503386,C100835,2025-10-15 16:49:54,web,IN,True,False,False,False
L503387,C100836,2025-11-30 06:17:15,web,BR,True,False,False,False
L503388,C100836,2025-10-19 11:51:01,web,BR,True,False,False,False
L503389,C100836,2025-11-14 22:52:57,mobile,BR,True,False,False,False
L503390,C100837,2025-11-23 16:29:14,mobile,UK,True,False,False,False
L503391,C100837,2025-10-19 17:44:57,mobile,UK,True,False,False,False
L503392,C100837,2025-10-30 09:39:32,web,UK,True,False,False,False
L503393,C100837,2025-11-05 11:44:02,web,UK,True,False,False,False
L503394,C100837,2025-12-15 12:58:51,web,UK,True,False,False,False
L503395,C100838,2025-10-17 15:18:12,mobile,MX,True,False,False,False
L503396,C100838,2025-10-28 12:36:17,mobile,MX,True,False,False,False
L503397,C100838,2025-11-23 13:18:41,mobile,MX,True,False,False,False
L503398,C100838,2025-12-12 13:28:03,web,MX,True,False,False,False
L503399,C100838,2025-10-24 08:39:32,mobile,MX,True,False,False,False
L503400,C100838,2025-11-25 07:03:04,mobile,MX,True,False,False,False
L503401,C100839,2025-12-08 20:39:39,mobile,US,True,False,False,False
L503402,C100839,2025-10-19 12:54:56,web,US,True,False,False,False
L503403,C100839,2025-10-21 12:07:25,api,US,True,False,False,False
L503404,C100839,2025-12-06 15:43:40,mobile,US,True,False,False,False
L503405,C100839,2025-11-01 15:17:33,mobile,US,True,False,False,False
L503406,C100840,2025-11-13 12:27:26,web,US,True,False,False,False
L503407,C100840,2025-12-13 21:12:54,web,US,True,False,False,False
L503408,C100840,2025-11-30 22:50:19,mobile,US,True,False,False,False
L503409,C100840,2025-11-07 11:20:00,mobile,US,True,False,False,False
L503410,C100840,2025-11-03 14:55:35,mobile,US,True,False,False,False
L503411,C100840,2025-12-13 16:13:25,web,US,True,False,False,False
L503412,C100841,2025-11-17 10:04:14,api,AU,True,False,False,False
L503413,C100841,2025-10-22 17:32:42,web,AU,True,False,False,False
L503414,C100842,2025-11-01 16:54:39,mobile,IN,True,False,False,False
L503415,C100842,2025-11-09 14:51:57,mobile,IN,True,False,False,False
L503416,C100842,2025-12-06 20:56:13,mobile,IN,True,False,False,False
L503417,C100842,2025-11-11 07:21:00,mobile,IN,True,False,False,False
L503418,C100842,2025-10-20 10:01:49,mobile,IN,True,False,False,False
L503419,C100843,2025-12-14 12:26:29,mobile,CA,True,False,False,False
L503420,C100843,2025-11-25 12:58:49,mobile,CA,True,False,False,False
L503421,C100844,2025-10-21 22:16:00,web,UK,True,False,False,False
L503422,C100844,2025-11-06 09:57:26,mobile,UK,True,False,False,False
L503423,C100844,2025-11-20 10:30:03,mobile,UK,True,False,False,False
L503424,C100844,2025-10-23 06:07:12,web,UK,True,False,False,False
L503425,C100844,2025-12-03 09:40:16,mobile,UK,True,False,False,False
L503426,C100845,2025-12-01 09:35:04,mobile,US,True,False,False,False
L503427,C100845,2025-11-09 21:37:32,web,US,True,False,False,False
L503428,C100845,2025-11-21 07:09:23,mobile,US,True,False,False,False
L503429,C100845,2025-10-17 11:16:36,mobile,US,True,False,False,False
L503430,C100845,2025-12-07 15:30:35,web,US,True,False,False,False
L503431,C100846,2025-10-17 21:05:05,web,US,True,False,False,False
L503432,C100846,2025-10-16 08:20:10,web,US,True,False,False,False
L503433,C100847,2025-10-26 20:52:32,mobile,IN,True,False,False,False
L503434,C100847,2025-12-13 12:37:53,mobile,IN,True,False,False,False
L503435,C100847,2025-10-22 20:16:20,mobile,IN,True,False,False,False
L503436,C100847,2025-11-21 21:09:15,web,IN,True,False,False,False
L503437,C100847,2025-10-28 10:15:35,mobile,IN,True,False,False,False
L503438,C100848,2025-12-10 17:08:29,mobile,UK,True,False,False,False
L503439,C100848,2025-10-27 21:07:55,web,UK,True,False,False,False
L503440,C100849,2025-11-05 06:43:20,web,US,True,False,False,False
L503441,C100849,2025-11-09 06:31:20,mobile,US,True,False,False,False
L503442,C100849,2025-12-15 16:25:27,web,US,True,False,False,False
L503443,C100849,2025-10-21 12:20:15,web,US,True,False,False,False
L503444,C100849,2025-11-12 08:42:04,mobile,US,True,False,False,False
L503445,C100849,2025-11-26 19:13:08,mobile,US,True,False,False,False
L503446,C100850,2025-11-05 20:46:18,mobile,US,True,False,False,False
L503447,C100850,2025-10-20 18:22:45,mobile,US,True,False,False,False
L503448,C100851,2025-12-09 18:03:04,web,IN,True,False,False,False
L503449,C100851,2025-10-29 21:59:21,mobile,IN,True,False,False,False
L503450,C100851,2025-11-06 09:15:43,mobile,IN,True,False,False,False
L503451,C100851,2025-11-06 06:12:47,web,IN,True,False,False,False
L503452,C100851,2025-11-16 15:24:29,mobile,IN,True,False,False,False
L503453,C100852,2025-10-30 08:07:02,mobile,BR,True,False,False,False
L503454,C100852,2025-11-24 21:18:41,web,BR,True,False,False,False
L503455,C100853,2025-12-15 21:47:17,web,AU,True,False,False,False
L503456,C100853,2025-10-15 18:34:21,web,AU,True,False,False,False
L503457,C100853,2025-12-10 20:37:46,mobile,AU,True,False,False,False
L503458,C100853,2025-12-05 08:54:46,mobile,AU,True,False,False,False
L503459,C100853,2025-12-15 16:10:27,web,AU,True,False,False,False
L503460,C100854,2025-11-04 10:11:46,mobile,US,True,False,False,False
L503461,C100854,2025-12-09 22:52:51,web,US,True,False,False,False
L503462,C100854,2025-11-13 08:42:32,web,US,True,False,False,False
L503463,C100854,2025-11-28 15:16:37,mobile,US,True,False,False,False
L503464,C100854,2025-10-30 08:45:05,web,US,True,False,False,False
L503465,C100854,2025-10-18 18:30:41,web,US,True,False,False,False
L503466,C100855,2025-11-30 06:54:29,mobile,US,True,False,False,False
L503467,C100855,2025-10-26 06:07:28,mobile,US,True,False,False,False
L503468,C100855,2025-11-18 06:44:57,web,US,True,False,False,False
L503469,C100855,2025-12-01 13:16:50,mobile,US,True,False,False,False
L503470,C100856,2025-10-15 09:26:30,web,MX,True,False,False,False
L503471,C100856,2025-10-22 10:42:14,web,MX,True,False,False,False
L503472,C100856,2025-11-14 08:38:58,mobile,MX,True,False,False,False
L503473,C100857,2025-10-27 19:39:14,web,ES,True,False,False,False
L503474,C100857,2025-10-20 06:15:40,api,ES,True,False,False,False
L503475,C100857,2025-10-25 08:57:12,web,ES,True,False,False,False
L503476,C100858,2025-11-28 16:58:50,mobile,IN,True,False,False,False
L503477,C100858,2025-11-28 12:16:03,mobile,IN,True,False,False,False
L503478,C100858,2025-12-08 08:47:44,web,IN,True,False,False,False
L503479,C100858,2025-10-30 10:02:33,web,IN,True,False,False,False
L503480,C100859,2025-11-03 18:00:32,mobile,US,True,False,False,False
L503481,C100859,2025-11-15 20:59:34,mobile,US,True,False,False,False
L503482,C100859,2025-11-04 12:34:12,web,US,True,False,False,False
L503483,C100859,2025-11-20 20:06:28,mobile,US,True,False,False,False
L503484,C100860,2025-12-02 22:01:30,api,IN,True,False,False,False
L503485,C100860,2025-12-10 19:30:10,mobile,IN,True,False,False,False
L503486,C100861,2025-11-12 11:07:00,web,CA,True,False,False,False
L503487,C100861,2025-11-22 16:44:21,mobile,CA,True,False,False,False
L503488,C100861,2025-10-17 08:02:55,web,CA,True,False,False,False
L503489,C100861,2025-11-29 16:36:42,mobile,CA,True,False,False,False
L503490,C100862,2025-10-30 09:40:09,mobile,FR,True,False,False,False
L503491,C100862,2025-10-25 09:22:15,web,FR,True,False,False,False
L503492,C100862,2025-11-19 11:02:50,mobile,FR,True,False,False,False
L503493,C100863,2025-12-06 11:52:46,web,UK,True,False,False,False
L503494,C100863,2025-10-16 20:42:48,api,UK,True,False,False,False
L503495,C100863,2025-12-13 19:48:22,web,UK,True,False,False,False
L503496,C100863,2025-11-28 09:00:22,mobile,UK,True,False,False,False
L503497,C100863,2025-11-24 17:33:51,mobile,UK,True,False,False,False
L503498,C100863,2025-11-09 16:37:50,mobile,UK,True,False,False,False
L503499,C100864,2025-10-25 06:39:18,web,ES,True,False,False,False
L503500,C100864,2025-12-11 22:19:35,mobile,ES,True,False,False,False
L503501,C100864,2025-11-12 09:16:53,web,ES,True,False,False,False
L503502,C100864,2025-12-14 13:59:21,web,ES,True,False,False,False
L503503,C100864,2025-10-24 08:25:40,mobile,ES,True,False,False,False
L503504,C100864,2025-11-13 22:17:01,mobile,ES,True,False,False,False
L503505,C100865,2025-11-19 09:27:00,mobile,IN,True,False,False,False
L503506,C100865,2025-11-24 22:56:00,mobile,IN,True,False,False,False
L503507,C100865,2025-11-29 08:47:18,web,IN,True,False,False,False
L503508,C100865,2025-11-28 18:31:45,mobile,IN,True,False,False,False
L503509,C100865,2025-12-08 19:48:54,mobile,IN,True,False,False,False
L503510,C100865,2025-11-02 20:46:39,web,IN,True,False,False,False
L503511,C100866,2025-12-12 08:27:40,web,US,True,False,False,False
L503512,C100866,2025-11-12 17:11:03,web,US,True,False,False,False
L503513,C100866,2025-11-02 06:24:07,mobile,US,True,False,False,False
L503514,C100866,2025-10-30 18:24:51,mobile,US,True,False,False,False
L503515,C100867,2025-12-04 15:05:00,api,UK,True,False,False,False
L503516,C100867,2025-11-25 14:44:47,mobile,UK,True,False,False,False
L503517,C100867,2025-10-19 11:36:33,mobile,UK,True,False,False,False
L503518,C100867,2025-10-18 18:00:22,web,UK,True,False,False,False
L503519,C100867,2025-10-15 12:13:48,web,UK,True,False,False,False
L503520,C100868,2025-11-19 17:28:43,api,DE,True,False,False,False
L503521,C100868,2025-12-02 17:19:07,mobile,DE,True,False,False,False
L503522,C100868,2025-12-05 17:27:03,mobile,DE,True,False,False,False
L503523,C100868,2025-11-21 07:17:44,web,DE,True,False,False,False
L503524,C100868,2025-10-28 06:43:55,api,DE,True,False,False,False
L503525,C100869,2025-12-11 11:20:57,web,IN,True,False,False,False
L503526,C100869,2025-10-24 19:31:34,mobile,IN,True,False,False,False
L503527,C100869,2025-10-26 20:59:44,mobile,IN,True,False,False,False
L503528,C100869,2025-12-10 22:58:06,mobile,IN,True,False,False,False
L503529,C100869,2025-11-19 13:06:22,mobile,IN,True,False,False,False
L503530,C100870,2025-10-21 16:59:48,mobile,BR,True,False,False,False
L503531,C100870,2025-11-08 09:02:57,web,BR,True,False,False,False
L503532,C100870,2025-11-02 06:22:04,web,BR,True,False,False,False
L503533,C100871,2025-10-22 07:13:59,web,AU,True,False,False,False
L503534,C100871,2025-11-12 14:31:42,web,AU,True,False,False,False
L503535,C100871,2025-11-16 12:50:41,mobile,AU,True,False,False,False
L503536,C100871,2025-11-13 14:48:04,mobile,AU,True,False,False,False
L503537,C100872,2025-12-11 14:21:25,web,US,True,False,False,False
L503538,C100872,2025-10-25 13:41:55,web,US,True,False,False,False
L503539,C100873,2025-12-07 08:42:45,mobile,UK,True,False,False,False
L503540,C100873,2025-11-14 11:53:19,mobile,UK,True,False,False,False
L503541,C100873,2025-11-01 08:24:32,web,UK,True,False,False,False
L503542,C100873,2025-11-28 22:19:50,web,UK,True,False,False,False
L503543,C100874,2025-11-13 17:40:35,web,CA,True,False,False,False
L503544,C100874,2025-11-19 11:56:54,web,CA,True,False,False,False
