order_id,customer_id,order_ts,order_value,payment_method,is_refunded,is_chargeback,is_fraud_related
O802188,C100781,2025-11-13 11:49:48,89.99,debit_card,False,False,False
O802189,C100782,2025-10-31 09:03:30,49.99,credit_card,False,False,False
O802190,C100782,2025-11-07 18:50:53,149.99,debit_card,False,False,False
O802191,C100783,2025-12-15 13:20:25,49.99,debit_card,False,False,False
O802192,C100783,2025-12-05 20:15:42,149.99,credit_card,False,False,False
O802193,C100783,2025-11-15 09:16:10,12.99,credit_card,False,False,False
O802194,C100784,2025-11-24 12:47:27,39.99,credit_card,False,False,False
O802195,C100784,2025-11-23 11:19:55,19.99,credit_card,False,False,False
O802196,C100784,2025-11-17 22:55:17,179.99,paypal,True,False,False
O802197,C100784,2025-12-03 10:51:30,29.99,paypal,False,False,False
O802198,C100784,2025-12-12 14:13:18,499.0,debit_card,False,False,False
O802199,C100785,2025-12-10 08:29:46,29.99,debit_card,False,False,False
O802200,C100786,2025-11-20 15:34:21,49.99,paypal,False,False,False
O802201,C100787,2025-11-03 20:09:29,39.99,credit_card,False,False,False
O802202,C100787,2025-11-01 10:32:55,9.99,credit_card,False,False,False
O802203,C100787,2025-11-24 17:56:20,49.99,debit_card,False,False,False
O802204,C100788,2025-10-18 22:21:05,19.99,credit_card,False,False,False
O802205,C100788,2025-11-26 16:54:27,9.99,credit_card,False,False,False
O802206,C100789,2025-12-03 15:20:53,49.99,paypal,False,False,False
O802207,C100789,2025-11-16 17:54:50,29.99,credit_card,False,False,False
O802208,C100789,2025-11-17 10:17:46,19.99,paypal,False,False,False
O802209,C100790,2025-11-07 22:41:11,39.99,credit_card,False,False,False
O802210,C100790,2025-11-30 13:18:34,24.99,paypal,False,False,False
O802211,C100790,2025-12-05 14:07:30,39.99,credit_card,False,False,False
O802212,C100790,2025-11-15 10:00:54,24.99,credit_card,False,False,False
O802213,C100791,2025-11-06 18:59:43,9.99,debit_card,False,False,False
O802214,C100791,2025-10-23 19:34:43,49.99,debit_card,False,False,False
O802215,C100791,2025-11-21 19:38:58,39.99,debit_card,True,False,False
O802216,C100791,2025-11-20 12:21:12,19.99,credit_card,True,False,False
O802217,C100791,2025-10-28 17:32:29,19.99,paypal,False,False,False
O802218,C100792,2025-11-11 21:23:38,29.99,debit_card,False,False,False
O802219,C100793,2025-11-03 08:01:14,29.99,credit_card,False,False,False
O802220,C100793,2025-10-15 10:28:56,39.99,credit_card,False,False,False
O802221,C100793,2025-11-02 12:48:51,49.99,credit_card,False,False,False
O802222,C100793,2025-12-13 11:30:24,39.99,paypal,False,False,False
O802223,C100793,2025-11-05 19:25:24,19.99,debit_card,False,False,False
O802224,C100793,2025-10-30 21:05:13,12.99,debit_card,False,False,False
O802225,C100793,2025-11-06 10:06:15,179.99,credit_card,False,False,False
O802226,C100794,2025-12-05 14:43:41,19.99,credit_card,False,False,False
O802227,C100794,2025-11-07 17:38:12,24.99,credit_card,False,False,False
O802228,C100794,2025-11-06 09:40:02,39.99,credit_card,False,False,False
O802229,C100794,2025-10-20 11:57:44,29.99,paypal,False,False,False
O802230,C100795,2025-11-17 13:43:07,29.99,debit_card,False,False,False
O802231,C100795,2025-12-06 20:49:53,12.99,debit_card,False,False,False
O802232,C100795,2025-11-22 12:20:53,129.99,credit_card,False,False,False
O802233,C100795,2025-12-05 19:48:07,49.99,paypal,False,False,False
O802234,C100796,2025-11-03 12:34:31,39.99,debit_card,False,False,False
O802235,C100797,2025-12-15 08:44:29,49.99,credit_card,False,False,False
O802236,C100797,2025-11-09 15:43:20,49.99,debit_card,False,False,False
O802237,C100797,2025-12-14 18:23:32,79.99,credit_card,False,False,False
O802238,C100798,2025-12-13 17:31:07,79.99,debit_card,True,False,False
O802239,C100798,2025-11-28 22:31:11,12.99,paypal,False,False,False
O802240,C100798,2025-11-03 08:20:07,99.99,paypal,False,False,False
O802241,C100799,2025-10-20 21:29:06,19.99,debit_card,False,False,False
O802242,C100800,2025-11-01 09:09:41,12.99,paypal,False,False,False
O802243,C100800,2025-11-12 20:55:07,39.99,debit_card,False,False,False
O802244,C100800,2025-11-11 17:35:29,29.99,paypal,False,False,False
O802245,C100801,2025-11-04 08:38:08,12.99,credit_card,False,False,False
O802246,C100801,2025-11-21 19:45:25,12.99,paypal,False,False,False
O802247,C100801,2025-12-06 14:28:35,12.99,credit_card,False,False,False
O802248,C100801,2025-12-09 09:47:04,19.99,paypal,False,False,False
O802249,C100801,2025-10-19 17:59:24,12.99,credit_card,False,False,False
O802250,C100801,2025-12-08 16:40:30,24.99,paypal,False,False,False
O802251,C100801,2025-12-06 11:05:27,24.99,paypal,False,False,False
O802252,C100802,2025-12-12 17:48:18,29.99,paypal,False,False,False
O802253,C100802,2025-10-25 09:02:56,9.99,credit_card,False,False,False
O802254,C100802,2025-11-19 11:33:46,24.99,credit_card,False,False,False
O802255,C100802,2025-11-19 13:40:50,29.99,credit_card,False,False,False
O802256,C100802,2025-11-27 18:00:41,49.99,debit_card,False,False,False
O802257,C100803,2025-10-16 18:12:32,39.99,paypal,False,False,False
O802258,C100803,2025-11-12 11:20:49,179.99,paypal,False,False,False
O802259,C100803,2025-11-07 13:11:31,49.99,credit_card,False,False,False
O802260,C100804,2025-10-26 16:28:37,49.99,credit_card,False,False,False
O802261,C100805,2025-12-14 12:03:59,29.99,credit_card,False,False,False
O802262,C100805,2025-11-14 09:04:42,12.99,credit_card,False,False,False
O802263,C100805,2025-10-27 20:49:29,29.99,credit_card,False,False,False
O802264,C100805,2025-10-24 08:49:49,89.99,credit_card,False,False,False
O802265,C100806,2025-11-04 18:53:39,79.99,credit_card,False,False,False
O802266,C100806,2025-11-07 09:05:46,49.99,paypal,False,False,False
O802267,C100806,2025-11-15 18:45:19,24.99,debit_card,False,False,False
O802268,C100806,2025-11-15 19:14:53,149.99,credit_card,False,False,False
O802269,C100807,2025-10-23 18:16:47,79.99,credit_card,False,False,False
O802270,C100807,2025-10-17 14:41:02,39.99,credit_card,False,False,False
O802271,C100808,2025-11-03 20:05:56,19.99,credit_card,False,False,False
O802272,C100808,2025-10-29 11:54:07,24.99,credit_card,False,False,False
O802273,C100808,2025-12-06 22:15:41,79.99,credit_card,False,False,False
O802274,C100808,2025-12-05 19:45:22,149.99,credit_card,False,False,False
O802275,C100809,2025-11-07 12:26:27,39.99,credit_card,False,False,False
O802276,C100809,2025-10-25 11:21:48,19.99,debit_card,False,False,False
O802277,C100810,2025-11-11 22:32:00,24.99,credit_card,False,False,False
O802278,C100810,2025-10-30 15:09:45,9.99,debit_card,False,False,False
O802279,C100810,2025-11-29 10:11:25,12.99,credit_card,False,False,False
O802280,C100810,2025-11-10 13:11:24,24.99,credit_card,False,False,False
O802281,C100810,2025-12-12 21:16:37,149.99,credit_card,False,False,False
O802282,C100811,2025-10-20 08:12:22,149.99,credit_card,False,False,False
O802283,C100811,2025-10-16 08:18:58,24.99,debit_card,False,False,False
O802284,C100811,2025-12-06 18:29:26,24.99,credit_card,False,False,False
O802285,C100812,2025-11-22 13:56:22,24.99,credit_card,False,False,False
O802286,C100812,2025-11-15 10:27:09,29.99,credit_card,False,False,False
O802287,C100813,2025-12-08 10:20:01,29.99,paypal,False,False,False
O802288,C100813,2025-12-09 22:13:11,129.99,debit_card,False,False,False
O802289,C100813,2025-10-25 22:33:40,24.99,debit_card,False,False,False
O802290,C100813,2025-11-16 19:26:49,1199.0,credit_card,False,False,False
O802291,C100814,2025-12-09 11:46:27,29.99,paypal,False,False,False
O802292,C100815,2025-10-21 21:07:27,149.99,paypal,False,False,False
O802293,C100815,2025-12-12 09:25:29,39.99,credit_card,False,False,False
O802294,C100815,2025-11-13 15:15:48,49.99,credit_card,False,False,False
O802295,C100815,2025-10-26 11:45:07,39.99,debit_card,False,False,False
O802296,C100815,2025-11-23 12:13:39,49.99,debit_card,False,False,False
O802297,C100815,2025-10-27 19:16:14,179.99,debit_card,False,False,False
O802298,C100815,2025-11-08 10:27:04,9.99,credit_card,False,False,False
O802299,C100816,2025-10-26 16:05:27,12.99,credit_card,False,False,False
O802300,C100816,2025-11-03 18:30:19,39.99,credit_card,False,False,False
O802301,C100817,2025-12-12 11:45:33,79.99,credit_card,False,False,False
O802302,C100817,2025-11-28 11:31:18,9.99,debit_card,False,False,False
O802303,C100818,2025-11-14 22:06:43,1199.0,credit_card,False,False,False
O802304,C100818,2025-11-17 08:49:48,149.99,debit_card,False,False,False
O802305,C100819,2025-11-01 21:11:14,24.99,paypal,False,False,False
O802306,C100819,2025-10-23 21:08:30,29.99,paypal,False,False,False
O802307,C100819,2025-11-18 15:53:35,29.99,debit_card,False,False,False
O802308,C100819,2025-11-28 10:59:57,19.99,credit_card,False,False,False
O802309,C100820,2025-11-20 14:47:34,499.0,paypal,False,False,False
O802310,C100820,2025-12-08 13:22:00,49.99,credit_card,False,False,False
O802311,C100820,2025-11-19 18:35:25,129.99,credit_card,False,False,False
O802312,C100820,2025-10-19 17:31:02,39.99,paypal,False,False,False
O802313,C100820,2025-10-21 15:14:16,89.99,credit_card,False,False,False
O802314,C100821,2025-12-08 18:26:43,49.99,paypal,False,False,False
O802315,C100821,2025-11-17 08:46:18,39.99,debit_card,False,False,False
O802316,C100821,2025-10-24 22:23:25,89.99,debit_card,False,False,False
O802317,C100822,2025-10-29 14:18:50,39.99,paypal,False,False,False
O802318,C100822,2025-10-20 13:06:49,39.99,credit_card,False,False,False
O802319,C100823,2025-11-21 16:55:57,12.99,credit_card,True,False,False
O802320,C100823,2025-12-14 20:04:43,49.99,paypal,False,False,False
O802321,C100823,2025-11-11 20:34:24,249.99,debit_card,False,False,False
O802322,C100823,2025-10-29 22:18:21,249.99,credit_card,False,False,False
O802323,C100823,2025-11-09 11:02:43,89.99,credit_card,False,False,False
O802324,C100823,2025-12-02 19:23:57,179.99,credit_card,False,False,False
O802325,C100823,2025-11-08 13:18:32,39.99,debit_card,False,False,False
O802326,C100823,2025-11-27 14:59:01,12.99,debit_card,False,False,False
O802327,C100823,2025-11-30 11:11:57,19.99,credit_card,True,False,False
O802328,C100823,2025-10-16 19:12:27,149.99,credit_card,False,False,False
O802329,C100824,2025-10-25 11:14:56,9.99,credit_card,False,False,False
O802330,C100824,2025-11-01 15:52:23,19.99,paypal,False,False,False
O802331,C100824,2025-10-19 16:38:25,24.99,debit_card,False,False,False
O802332,C100824,2025-11-18 09:32:53,1199.0,credit_card,False,False,False
O802333,C100825,2025-11-25 10:16:01,24.99,credit_card,False,False,False
O802334,C100825,2025-11-11 13:52:14,29.99,paypal,False,False,False
O802335,C100825,2025-10-19 10:29:47,12.99,credit_card,True,False,False
O802336,C100826,2025-11-12 18:25:47,24.99,debit_card,False,False,False
O802337,C100826,2025-12-09 09:42:54,129.99,credit_card,False,False,False
O802338,C100826,2025-11-01 15:26:55,19.99,paypal,False,False,False
O802339,C100827,2025-11-05 20:00:29,12.99,credit_card,False,False,False
O802340,C100827,2025-11-28 12:05:06,12.99,paypal,False,False,False
O802341,C100827,2025-11-16 12:15:50,499.0,debit_card,False,False,False
O802342,C100827,2025-11-06 18:26:42,39.99,credit_card,False,False,False
O802343,C100828,2025-10-30 13:44:04,24.99,credit_card,False,False,False
O802344,C100829,2025-10-28 21:22:44,19.99,credit_card,False,False,False
O802345,C100829,2025-11-06 18:53:34,129.99,credit_card,False,False,False
O802346,C100829,2025-10-15 17:57:21,12.99,debit_card,False,False,False
O802347,C100830,2025-12-01 20:13:35,39.99,debit_card,False,False,False
O802348,C100830,2025-11-24 17:10:08,19.99,debit_card,False,False,False
O802349,C100831,2025-11-28 18:20:48,49.99,credit_card,True,False,False
O802350,C100831,2025-12-06 22:30:11,39.99,debit_card,False,False,False
O802351,C100832,2025-12-08 16:12:21,899.0,credit_card,False,False,False
O802352,C100832,2025-12-12 19:30:44,9.99,credit_card,False,False,False
O802353,C100833,2025-11-29 08:02:50,49.99,credit_card,False,False,False
O802354,C100833,2025-11-17 14:11:04,129.99,credit_card,False,False,False
O802355,C100834,2025-12-15 18:23:41,29.99,credit_card,False,False,False
O802356,C100834,2025-10-19 17:14:50,149.99,credit_card,True,False,False
O802357,C100834,2025-10-22 18:05:07,29.99,credit_card,False,False,False
O802358,C100834,2025-11-21 19:02:03,39.99,debit_card,False,False,False
O802359,C100835,2025-11-10 08:13:20,12.99,paypal,False,False,False
O802360,C100836,2025-12-11 14:17:39,49.99,credit_card,False,False,False
O802361,C100836,2025-11-11 10:08:32,24.99,debit_card,False,False,False
O802362,C100837,2025-10-31 16:54:15,29.99,credit_card,False,False,False
O802363,C100838,2025-10-30 09:20:49,149.99,credit_card,False,False,False
O802364,C100839,2025-12-10 16:23:10,24.99,credit_card,False,False,False
O802365,C100839,2025-10-20 16:12:05,24.99,credit_card,False,False,False
O802366,C100839,2025-10-27 12:19:40,12.99,paypal,False,False,False
O802367,C100840,2025-11-29 15:25:16,249.99,credit_card,False,False,False
O802368,C100840,2025-12-08 15:44:55,29.99,paypal,False,False,False
O802369,C100841,2025-11-13 12:30:51,19.99,credit_card,False,False,False
O802370,C100842,2025-11-14 10:17:02,79.99,credit_card,False,False,False
O802371,C100842,2025-11-13 19:47:42,39.99,debit_card,False,False,False
O802372,C100843,2025-10-19 09:31:29,89.99,paypal,False,False,False
O802373,C100843,2025-12-04 16:17:43,9.99,paypal,False,False,False
O802374,C100843,2025-10-29 09:17:56,9.99,paypal,False,False,False
O802375,C100844,2025-11-04 17:20:03,499.0,paypal,False,False,False
O802376,C100844,2025-12-06 19:07:30,19.99,credit_card,True,False,False
O802377,C100845,2025-11-22 17:02:24,129.99,debit_card,False,False,False
O802378,C100846,2025-11-07 10:24:13,249.99,paypal,False,False,False
O802379,C100846,2025-10-23 20:06:45,19.99,credit_card,False,False,False
O802380,C100846,2025-10-19 12:53:03,24.99,debit_card,False,False,False
O802381,C100846,2025-10-25 22:24:27,9.99,credit_card,False,False,False
O802382,C100846,2025-11-20 08:42:04,19.99,paypal,False,False,False
O802383,C100847,2025-11-15 08:08:05,129.99,credit_card,False,False,False
O802384,C100847,2025-11-12 17:43:16,79.99,credit_card,False,False,False
O802385,C100848,2025-10-28 08:04:34,49.99,paypal,False,False,False
O802386,C100848,2025-12-13 22:07:19,399.0,credit_card,False,False,False
O802387,C100849,2025-11-13 11:03:49,99.99,credit_card,False,False,False
O802388,C100849,2025-11-23 19:33:47,49.99,credit_card,False,False,False
O802389,C100850,2025-12-15 21:06:11,12.99,credit_card,False,False,False
O802390,C100850,2025-11-30 17:10:38,29.99,credit_card,False,False,False
O802391,C100850,2025-12-14 22:57:41,19.99,credit_card,False,False,False
O802392,C100851,2025-10-15 16:26:38,39.99,debit_card,False,False,False
O802393,C100851,2025-10-21 20:50:53,179.99,credit_card,False,False,False
O802394,C100852,2025-11-20 08:04:45,9.99,credit_card,False,False,False
O802395,C100852,2025-11-11 15:17:28,49.99,credit_card,False,False,False
O802396,C100852,2025-11-30 08:28:52,149.99,debit_card,False,False,False
O802397,C100852,2025-12-01 18:36:56,79.99,credit_card,False,False,False
O802398,C100853,2025-12-01 17:34:41,99.99,debit_card,False,False,False
O802399,C100853,2025-11-11 12:02:00,19.99,credit_card,False,False,False
O802400,C100853,2025-10-25 14:09:34,12.99,credit_card,False,False,False
O802401,C100853,2025-12-07 08:12:34,19.99,credit_card,False,False,False
O802402,C100854,2025-11-01 21:23:08,29.99,debit_card,False,False,False
O802403,C100854,2025-10-28 20:01:00,19.99,paypal,False,False,False
O802404,C100855,2025-10-25 14:26:32,19.99,paypal,False,False,False
O802405,C100855,2025-12-05 22:03:07,899.0,paypal,False,False,False
O802406,C100855,2025-11-28 21:22:23,79.99,paypal,False,False,False
O802407,C100855,2025-11-12 21:18:01,24.99,credit_card,False,False,False
O802408,C100855,2025-11-23 19:11:21,19.99,credit_card,False,False,False
O802409,C100855,2025-11-30 10:51:05,79.99,paypal,False,False,False
O802410,C100856,2025-11-28 12:03:10,49.99,credit_card,False,False,False
O802411,C100856,2025-12-04 13:46:54,29.99,paypal,False,False,False
O802412,C100857,2025-12-08 09:39:40,9.99,debit_card,False,False,False
O802413,C100857,2025-12-12 16:37:28,29.99,credit_card,False,False,False
O802414,C100858,2025-11-12 18:13:13,19.99,credit_card,False,False,False
O802415,C100858,2025-12-13 18:37:00,19.99,credit_card,False,False,False
O802416,C100858,2025-11-16 16:20:14,29.99,paypal,False,False,False
O802417,C100859,2025-12-04 11:14:15,9.99,debit_card,False,False,False
O802418,C100860,2025-11-16 10:44:49,249.99,credit_card,True,False,False
O802419,C100860,2025-10-15 14:00:38,24.99,paypal,False,False,False
O802420,C100861,2025-12-02 09:40:03,99.99,credit_card,False,False,False
O802421,C100861,2025-11-24 20:16:49,24.99,paypal,True,False,False
O802422,C100862,2025-10-30 13:52:13,29.99,credit_card,False,False,False
O802423,C100863,2025-12-04 10:36:06,12.99,credit_card,False,False,False
O802424,C100863,2025-12-11 11:41:40,39.99,paypal,False,False,False
O802425,C100863,2025-11-01 15:45:16,12.99,paypal,False,False,False
O802426,C100864,2025-10-31 17:09:07,9.99,debit_card,False,False,False
O802427,C100864,2025-11-26 11:33:45,49.99,credit_card,False,False,False
O802428,C100865,2025-11-18 21:44:26,39.99,credit_card,False,False,False
O802429,C100865,2025-11-26 16:03:46,29.99,paypal,False,False,False
O802430,C100866,2025-11-19 18:06:51,89.99,credit_card,False,False,False
O802431,C100867,2025-11-17 18:02:10,9.99,paypal,False,False,False
O802432,C100867,2025-10-23 16:42:43,29.99,credit_card,False,False,False
O802433,C100868,2025-10-20 17:03:46,49.99,credit_card,False,False,False
O802434,C100868,2025-12-01 21:52:14,49.99,credit_card,False,False,False
O802435,C100868,2025-10-17 16:50:19,89.99,credit_card,False,False,False
O802436,C100868,2025-11-18 10:36:20,9.99,credit_card,False,False,False
O802437,C100868,2025-10-18 12:59:25,499.0,debit_card,False,False,False
O802438,C100869,2025-11-06 14:23:18,29.99,debit_card,False,False,False
O802439,C100869,2025-10-17 10:40:01,12.99,credit_card,False,False,False
O802440,C100870,2025-10-27 11:00:56,39.99,credit_card,False,False,False
O802441,C100870,2025-11-03 09:43:48,499.0,debit_card,False,False,False
O802442,C100871,2025-12-14 20:26:16,39.99,credit_card,False,False,False
O802443,C100872,2025-11-29 19:40:41,129.99,credit_card,False,False,False
O802444,C100872,2025-12-11 11:39:05,19.99,paypal,False,False,False
O802445,C100872,2025-10-27 09:17:06,19.99,credit_card,True,False,False
O802446,C100873,2025-11-16 09:32:26,9.99,paypal,False,False,False
O802447,C100874,2025-11-19 13:16:25,29.99,credit_card,False,False,False
O802448,C100874,2025-10-19 18:02:29,179.99,credit_card,False,False,False
O802449,C100875,2025-10-25 08:33:47,399.0,credit_card,False,False,False
O802450,C100875,2025-10-25 21:57:44,99.99,credit_card,False,False,False
O802451,C100875,2025-12-03 12:53:36,89.99,debit_card,False,False,False
O802452,C100875,2025-10-28 16:35:05,19.99,paypal,False,False,False
O802453,C100876,2025-12-07 17:35:16,24.99,debit_card,False,False,False
O802454,C100876,2025-11-28 10:50:24,24.99,credit_card,False,False,False
O802455,C100877,2025-12-04 12:12:50,19.99,credit_card,False,False,False
O802456,C100878,2025-11-18 09:46:37,39.99,credit_card,False,False,False
O802457,C100878,2025-11-18 08:36:55,39.99,credit_card,False,False,False
O802458,C100878,2025-12-15 17:30:52,29.99,credit_card,False,False,False
O802459,C100878,2025-10-31 20:32:50,19.99,credit_card,False,False,False
O802460,C100879,2025-11-24 17:38:14,249.99,credit_card,False,False,False
O802461,C100879,2025-11-23 08:36:05,24.99,paypal,False,False,False
O802462,C100880,2025-12-15 12:56:17,149.99,credit_card,False,False,False
O802463,C100881,2025-11-27 16:19:04,12.99,debit_card,False,False,False
O802464,C100881,2025-12-07 14:56:31,39.99,debit_card,False,False,False
O802465,C100881,2025-10-21 10:57:24,39.99,credit_card,False,False,False
O802466,C100881,2025-11-24 14:28:23,19.99,credit_card,False,False,False
O802467,C100881,2025-12-15 10:55:45,19.99,credit_card,False,False,False
O802468,C100881,2025-10-23 16:50:59,29.99,credit_card,True,False,False
O802469,C100882,2025-10-28 18:21:37,19.99,paypal,False,False,False
O802470,C100882,2025-11-04 09:46:36,12.99,credit_card,False,False,False
O802471,C100882,2025-10-19 13:44:58,19.99,paypal,False,False,False
O802472,C100883,2025-11-05 14:05:21,49.99,credit_card,False,False,False
O802473,C100883,2025-10-20 11:58:28,39.99,credit_card,False,False,False
O802474,C100883,2025-11-18 09:30:31,29.99,credit_card,False,False,False
O802475,C100884,2025-10-28 21:59:46,24.99,debit_card,False,False,False
O802476,C100884,2025-11-18 10:01:23,699.0,paypal,False,False,False
O802477,C100884,2025-10-25 21:00:35,12.99,credit_card,False,False,False
O802478,C100884,2025-10-31 12:03:23,89.99,credit_card,False,False,False
O802479,C100885,2025-11-01 12:28:48,249.99,credit_card,False,False,False
O802480,C100885,2025-11-14 08:25:06,29.99,credit_card,False,False,False
O802481,C100886,2025-11-21 19:30:58,49.99,credit_card,False,False,False
O802482,C100886,2025-11-11 18:12:27,179.99,credit_card,False,False,False
O802483,C100886,2025-11-26 15:47:56,19.99,credit_card,False,False,False
O802484,C100886,2025-11-04 11:53:54,9.99,credit_card,False,False,False
O802485,C100886,2025-11-08 15:15:20,49.99,credit_card,False,False,False
O802486,C100886,2025-11-23 11:46:09,24.99,credit_card,False,False,False
O802487,C100887,2025-11-01 15:50:22,129.99,credit_card,False,False,False
O802488,C100888,2025-11-03 12:47:36,9.99,credit_card,False,False,False
O802489,C100888,2025-11-20 19:02:07,129.99,paypal,False,False,False
O802490,C100889,2025-12-15 14:36:48,249.99,credit_card,False,False,False
O802491,C100889,2025-10-27 11:34:31,249.99,credit_card,False,False,False
O802492,C100890,2025-11-09 18:26:52,9.99,debit_card,False,False,False
O802493,C100891,2025-12-11 10:11:42,39.99,credit_card,False,False,False
O802494,C100891,2025-11-23 19:39:38,24.99,credit_card,False,False,False
O802495,C100891,2025-11-14 13:39:16,99.99,debit_card,False,False,False
O802496,C100892,2025-12-02 18:12:22,9.99,paypal,True,False,False
O802497,C100893,2025-10-30 08:37:15,129.99,credit_card,False,False,False
O802498,C100893,2025-12-12 22:36:46,79.99,credit_card,False,False,False
O802499,C100893,2025-11-29 20:58:44,899.0,credit_card,False,False,False
O802500,C100893,2025-11-16 12:46:35,24.99,credit_card,False,False,False
O802501,C100894,2025-10-28 09:18:10,39.99,debit_card,False,False,False
O802502,C100895,2025-11-27 11:17:47,899.0,debit_card,False,False,False
O802503,C100895,2025-11-22 18:00:45,24.99,credit_card,False,False,False
O802504,C100895,2025-10-24 11:43:19,499.0,credit_card,False,False,False
O802505,C100895,2025-10-20 18:37:47,24.99,credit_card,True,False,False
O802506,C100896,2025-11-02 22:00:36,29.99,credit_card,False,False,False
O802507,C100896,2025-11-15 11:14:47,12.99,debit_card,False,False,False
O802508,C100896,2025-11-11 17:24:08,99.99,debit_card,False,False,False
O802509,C100897,2025-12-09 19:42:39,24.99,credit_card,False,False,False
O802510,C100897,2025-10-23 16:51:22,24.99,paypal,True,False,False
O802511,C100897,2025-12-07 14:27:27,49.99,credit_card,True,False,False
O802512,C100897,2025-10-19 18:46:41,49.99,debit_card,False,False,False
O802513,C100898,2025-11-22 12:15:26,39.99,credit_card,False,False,False
O802514,C100898,2025-12-07 18:59:16,24.99,debit_card,False,False,False
O802515,C100898,2025-11-26 10:28:48,249.99,debit_card,False,False,False
O802516,C100899,2025-11-04 14:42:12,19.99,credit_card,False,False,False
O802517,C100899,2025-10-20 17:22:04,49.99,debit_card,False,False,False
O802518,C100899,2025-11-19 17:48:06,19.99,credit_card,False,False,False
O802519,C100899,2025-12-08 08:24:15,1499.0,paypal,False,False,False
O802520,C100900,2025-11-21 13:23:30,29.99,credit_card,False,False,False
O802521,C100900,2025-12-03 19:59:04,39.99,credit_card,False,False,False
O802522,C100901,2025-10-28 20:15:23,129.99,credit_card,False,False,False
O802523,C100902,2025-11-09 11:08:26,29.99,credit_card,False,False,False
O802524,C100903,2025-12-05 14:32:24,19.99,paypal,False,False,False
O802525,C100904,2025-10-25 09:02:12,39.99,credit_card,True,False,False
O802526,C100904,2025-11-25 21:08:23,1199.0,credit_card,False,False,False
O802527,C100904,2025-11-07 12:44:03,49.99,debit_card,False,False,False
O802528,C100904,2025-10-24 15:21:51,9.99,paypal,False,False,False
O802529,C100904,2025-11-07 13:02:05,29.99,debit_card,False,False,False
O802530,C100904,2025-11-29 22:21:14,19.99,paypal,False,False,False
O802531,C100905,2025-11-03 10:38:48,19.99,debit_card,True,False,False
O802532,C100905,2025-10-25 08:03:10,39.99,credit_card,False,False,False
O802533,C100905,2025-12-04 19:41:39,99.99,paypal,False,False,False
O802534,C100906,2025-10-21 08:05:25,29.99,credit_card,False,False,False
O802535,C100906,2025-10-27 20:43:03,79.99,debit_card,False,False,False
O802536,C100906,2025-12-12 19:13:10,39.99,credit_card,False,False,False
O802537,C100907,2025-10-24 19:03:20,129.99,debit_card,False,False,False
O802538,C100908,2025-12-14 15:02:34,49.99,credit_card,False,False,False
O802539,C100908,2025-11-10 08:31:31,49.99,debit_card,False,False,False
O802540,C100909,2025-10-18 18:06:48,49.99,credit_card,False,False,False
O802541,C100909,2025-11-14 19:36:29,79.99,credit_card,False,False,False
O802542,C100909,2025-11-25 08:57:33,249.99,credit_card,False,False,False
O802543,C100910,2025-11-06 20:39:11,179.99,debit_card,False,False,False
O802544,C100910,2025-10-19 15:24:52,24.99,paypal,False,False,False
O802545,C100910,2025-11-26 11:59:36,19.99,credit_card,False,False,False
O802546,C100911,2025-11-07 22:42:43,49.99,credit_card,False,False,False
O802547,C100911,2025-12-03 17:52:47,12.99,credit_card,False,False,False
O802548,C100911,2025-11-28 16:47:12,29.99,debit_card,False,False,False
O802549,C100912,2025-11-10 12:42:15,19.99,paypal,False,False,False
O802550,C100912,2025-10-19 15:30:29,49.99,debit_card,False,False,False
O802551,C100912,2025-11-24 10:47:20,39.99,debit_card,False,False,False
O802552,C100913,2025-11-29 18:58:03,49.99,credit_card,False,False,False
O802553,C100913,2025-10-17 12:48:45,39.99,paypal,False,False,False
O802554,C100913,2025-11-01 22:30:10,19.99,paypal,False,False,False
O802555,C100914,2025-11-19 18:06:37,99.99,credit_card,False,False,False
O802556,C100915,2025-11-09 20:07:58,129.99,paypal,False,False,False
O802557,C100915,2025-12-08 15:05:19,19.99,credit_card,True,False,False
O802558,C100915,2025-11-22 18:28:13,19.99,debit_card,False,False,False
O802559,C100916,2025-10-20 11:12:56,9.99,credit_card,False,False,False
O802560,C100916,2025-10-22 21:44:43,99.99,credit_card,False,False,False
O802561,C100917,2025-12-02 12:09:01,39.99,credit_card,True,False,False
O802562,C100917,2025-11-27 12:24:03,39.99,credit_card,False,False,False
O802563,C100917,2025-11-26 16:48:12,149.99,credit_card,False,False,False
O802564,C100917,2025-11-26 14:31:59,39.99,credit_card,False,False,False
O802565,C100917,2025-10-24 16:28:42,12.99,credit_card,False,False,False
O802566,C100918,2025-11-14 20:13:50,19.99,credit_card,False,False,False
O802567,C100919,2025-10-20 09:11:48,699.0,debit_card,False,False,False
O802568,C100919,2025-10-19 10:53:36,29.99,paypal,False,False,False
O802569,C100919,2025-10-29 18:48:01,49.99,credit_card,False,False,False
O802570,C100919,2025-12-09 10:03:40,12.99,debit_card,False,False,False
O802571,C100919,2025-10-22 10:48:25,129.99,paypal,False,False,False
O802572,C100920,2025-11-12 08:55:16,89.99,credit_card,False,False,False
O802573,C100920,2025-11-04 22:18:36,9.99,debit_card,False,False,False
O802574,C100921,2025-10-20 16:37:38,12.99,credit_card,False,False,False
O802575,C100921,2025-10-30 11:13:40,49.99,credit_card,False,False,False
O802576,C100922,2025-10-21 09:27:22,249.99,debit_card,False,False,False
